"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","receivedDate","sortDate","sampleID","subsampleID","totalWeight","subsampleWeight","bycatchWeight","sampleCondition","remarks","sortedBy","laboratoryName"
"27d1611a-ab4a-496e-80d2-e78ef0b1f36f","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-07-15T21:34Z","2014-07-16T10:09Z","2014-10-08","2014-10-21","SCBI_020.20140716.0609","SCBI_020.20140716.0609.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"00e0b996-0c93-4778-9a32-1b1842caace3","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-07-15T22:05Z","2014-07-16T10:40Z","2014-10-08","2014-10-21","SCBI_028.20140716.0640","SCBI_028.20140716.0640.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"880e04dc-1a7d-4626-8b87-18160cd27a80","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-07-15T22:23Z","2014-07-16T10:55Z","2014-10-08","2014-10-21","SCBI_032.20140716.0655","SCBI_032.20140716.0655.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"de955654-229f-473c-b64c-bec39f3527f9","SCBI_009.mosquitoPoint.mos","D02","SCBI","SCBI_009","2014-07-15T22:45Z","2014-07-16T11:24Z","2014-10-08","2014-10-21","SCBI_009.20140716.0724","SCBI_009.20140716.0724.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"0a0932c0-ea95-44f8-ad28-c4c9c6390f3c","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-07-15T22:52Z","2014-07-16T11:32Z","2014-10-08","2014-10-21","SCBI_029.20140716.0732","SCBI_029.20140716.0732.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"4baa05e7-5a29-4b9d-ac88-eee5eb959e35","SCBI_027.mosquitoPoint.mos","D02","SCBI","SCBI_027","2014-07-15T22:57Z","2014-07-16T11:37Z","2014-10-08","2014-10-21","SCBI_027.20140716.0737","SCBI_027.20140716.0737.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"52aa1c1b-e0a7-47a3-90aa-1ca9d63466fc","SCBI_030.mosquitoPoint.mos","D02","SCBI","SCBI_030","2014-07-15T23:08Z","2014-07-16T11:48Z","2014-10-08","2014-10-21","SCBI_030.20140716.0748","SCBI_030.20140716.0748.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"36aaccb3-3f45-4743-83e4-8ef48ad99a46","SCBI_025.mosquitoPoint.mos","D02","SCBI","SCBI_025","2014-07-15T23:18Z","2014-07-16T11:58Z","2014-10-08","2014-10-21","SCBI_025.20140716.0758","SCBI_025.20140716.0758.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"46714120-7993-479f-adcd-b1d4a135a211","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-07-16T10:09Z","2014-07-16T21:45Z","2014-10-08","2014-10-21","SCBI_020.20140716.1745","SCBI_020.20140716.1745.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"47a67fbf-6687-4261-a612-292adc871f4c","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-07-16T10:40Z","2014-07-16T22:13Z","2014-10-08","2014-10-21","SCBI_028.20140716.1813","SCBI_028.20140716.1813.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"ef534cf6-4af1-4dbc-b500-b2abacab25af","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-07-16T11:12Z","2014-07-16T22:37Z","2014-10-08","2014-10-21","SCBI_031.20140716.1837","SCBI_031.20140716.1837.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"843fb87b-e3d7-4787-93f5-49b26133a98e","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-07-16T11:32Z","2014-07-16T22:51Z","2014-10-08","2014-10-21","SCBI_029.20140716.1851","SCBI_029.20140716.1851.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"e6655630-00b3-4404-9263-d1125efd5853","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-07-16T22:26Z","2014-07-17T10:36Z","2014-10-08","2014-10-21","SCBI_032.20140717.0636","SCBI_032.20140717.0636.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"64ad40d8-d1bc-4a4f-8e50-feb1f95ef727","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-07-16T22:37Z","2014-07-17T10:47Z","2014-10-08","2014-10-21","SCBI_031.20140717.0647","SCBI_031.20140717.0647.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"d6417a29-00b0-450d-9525-639061d0d356","SCBI_009.mosquitoPoint.mos","D02","SCBI","SCBI_009","2014-07-16T22:45Z","2014-07-17T10:56Z","2014-10-08","2014-10-21","SCBI_009.20140717.0656","SCBI_009.20140717.0656.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"52a78b9f-edc1-4807-b4f9-912caac972cf","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-07-16T22:51Z","2014-07-17T11:00Z","2014-10-08","2014-10-21","SCBI_029.20140717.0700","SCBI_029.20140717.0700.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"2ddbe602-50d5-46ce-bd1f-fce2d7d898e8","SCBI_027.mosquitoPoint.mos","D02","SCBI","SCBI_027","2014-07-16T22:56Z","2014-07-17T11:05Z","2014-10-08","2014-10-21","SCBI_027.20140717.0705","SCBI_027.20140717.0705.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"9793c03f-4454-4634-b1f4-49d94b67611c","SCBI_030.mosquitoPoint.mos","D02","SCBI","SCBI_030","2014-07-16T23:08Z","2014-07-17T11:16Z","2014-10-08","2014-10-21","SCBI_030.20140717.0716","SCBI_030.20140717.0716.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"06e7c6cc-6a31-458a-8524-de1b87c39276","SCBI_025.mosquitoPoint.mos","D02","SCBI","SCBI_025","2014-07-16T23:18Z","2014-07-17T11:25Z","2014-10-08","2014-10-21","SCBI_025.20140717.0725","SCBI_025.20140717.0725.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"02fea277-6d5c-4829-9145-96398ddfc560","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-07-29T21:51Z","2014-07-30T12:04Z","2014-10-08","2014-10-22","SCBI_020.20140730.0804","SCBI_020.20140730.0804.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"f5609a4b-c99d-4d30-bda7-70ab7f9e3bc0","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-07-29T22:18Z","2014-07-30T10:19Z","2014-10-08","2014-10-22","SCBI_028.20140730.0619","SCBI_028.20140730.0619.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"059bb97b-4031-4719-837e-7d821b99648b","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-07-29T22:30Z","2014-07-30T10:35Z","2014-10-08","2014-10-22","SCBI_032.20140730.0635","SCBI_032.20140730.0635.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"b4023705-a226-4097-9d59-a1cf25ba263b","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-07-29T22:46Z","2014-07-30T10:50Z","2014-10-08","2014-10-22","SCBI_031.20140730.0650","SCBI_031.20140730.0650.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"9b2ea084-cd89-432a-a482-7194937b3e0d","SCBI_009.mosquitoPoint.mos","D02","SCBI","SCBI_009","2014-07-29T22:58Z","2014-07-30T10:57Z","2014-10-08","2014-10-22","SCBI_009.20140730.0657","SCBI_009.20140730.0657.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"7df1fc3e-f913-4412-95d2-5bacfbc5452c","SCBI_030.mosquitoPoint.mos","D02","SCBI","SCBI_030","2014-07-29T23:16Z","2014-07-30T11:34Z","2014-10-08","2014-10-22","SCBI_030.20140730.0734","SCBI_030.20140730.0734.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"14a24a0e-4de7-45de-b0b5-928548baca01","SCBI_025.mosquitoPoint.mos","D02","SCBI","SCBI_025","2014-07-29T23:26Z","2014-07-30T11:22Z","2014-10-08","2014-10-22","SCBI_025.20140730.0722","SCBI_025.20140730.0722.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"389e3725-8683-4749-b836-ca3d109d5e74","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-07-30T10:19Z","2014-07-30T22:06Z","2014-10-08","2014-10-22","SCBI_028.20140730.1806","SCBI_028.20140730.1806.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"38376f28-44c4-4714-955d-915e8a7c2455","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-07-30T10:35Z","2014-07-30T22:14Z","2014-10-08","2014-10-22","SCBI_032.20140730.1814","SCBI_032.20140730.1814.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"2749aff3-3721-4bd7-8b1b-96a4434d2d2e","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-07-30T10:50Z","2014-07-30T22:28Z","2014-10-08","2014-10-22","SCBI_031.20140730.1828","SCBI_031.20140730.1828.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"526b385e-ec00-4dba-a6d8-6561a3f7256b","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-07-30T11:04Z","2014-07-30T22:28Z","2014-10-08","2014-10-22","SCBI_029.20140730.1828","SCBI_029.20140730.1828.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"b8e66d8b-c461-4247-b3a5-bade733b4ab8","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-07-30T12:04Z","2014-07-30T21:50Z","2014-10-08","2014-10-22","SCBI_020.20140730.1750","SCBI_020.20140730.1750.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"0b3b0add-b8f8-488b-a582-bd30e9684db8","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-07-30T21:50Z","2014-07-31T11:30Z","2014-10-08","2014-10-22","SCBI_020.20140731.0730","SCBI_020.20140731.0730.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"157ae8c9-0b15-49f5-90ee-38578052d4e2","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-07-30T22:06Z","2014-07-31T10:09Z","2014-10-08","2014-10-22","SCBI_028.20140731.0609","SCBI_028.20140731.0609.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"74aae2df-3891-4c37-9c63-18d4e4a80506","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-07-30T22:14Z","2014-07-31T10:20Z","2014-10-08","2014-10-22","SCBI_032.20140731.0620","SCBI_032.20140731.0620.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"7e5ddf8f-ed2a-4caf-9b1e-b68bbd639304","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-07-30T22:28Z","2014-07-31T10:31Z","2014-10-08","2014-10-22","SCBI_031.20140731.0631","SCBI_031.20140731.0631.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"40d17d05-8b65-4b81-8906-4cdfe695c318","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-07-30T22:28Z","2014-07-31T10:43Z","2014-10-08","2014-10-22","SCBI_029.20140731.0643","SCBI_029.20140731.0643.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"fa90d70e-9689-4764-a43f-e33ef4223ffe","SCBI_027.mosquitoPoint.mos","D02","SCBI","SCBI_027","2014-07-30T22:30Z","2014-07-31T10:48Z","2014-10-08","2014-10-22","SCBI_027.20140731.0648","SCBI_027.20140731.0648.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"86fe5b43-05c5-4eef-8d89-c433cfcd6275","SCBI_030.mosquitoPoint.mos","D02","SCBI","SCBI_030","2014-07-30T22:35Z","2014-07-31T11:00Z","2014-10-08","2014-10-22","SCBI_030.20140731.0700","SCBI_030.20140731.0700.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"68542c94-d035-40e7-8222-5ea2da660821","SCBI_025.mosquitoPoint.mos","D02","SCBI","SCBI_025","2014-07-30T22:41Z","2014-07-31T11:11Z","2014-10-08","2014-10-22","SCBI_025.20140731.0711","SCBI_025.20140731.0711.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"b1c9bc6e-45e4-4a35-bdaf-7d11e3d97723","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-08-12T21:59Z","2014-08-13T10:53Z","2014-10-08","2014-10-23","SCBI_032.20140813.0653","SCBI_032.20140813.0653.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"bc7fe0c8-9832-4d4e-891f-97c5da1647e1","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-08-12T22:09Z","2014-08-13T11:08Z","2014-10-08","2014-10-23","SCBI_031.20140813.0708","SCBI_031.20140813.0708.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"cee53f84-96b1-40e6-b23f-e8b012f38fb6","SCBI_009.mosquitoPoint.mos","D02","SCBI","SCBI_009","2014-08-12T22:17Z","2014-08-13T11:17Z","2014-10-08","2014-10-23","SCBI_009.20140813.0717","SCBI_009.20140813.0717.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"d0ba8554-c34b-4f11-8860-5f089593d716","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-08-12T22:21Z","2014-08-13T11:23Z","2014-10-08","2014-10-23","SCBI_029.20140813.0723","SCBI_029.20140813.0723.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"ffa7dbbd-e064-46c3-9363-2a8f71a8a084","SCBI_027.mosquitoPoint.mos","D02","SCBI","SCBI_027","2014-08-12T22:26Z","2014-08-13T11:29Z","2014-10-08","2014-10-23","SCBI_027.20140813.0729","SCBI_027.20140813.0729.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"6e83efbc-7156-4aff-89fe-05fe0dfa4906","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-08-13T10:38Z","2014-08-13T22:00Z","2014-10-08","2014-10-23","SCBI_028.20140813.1800","SCBI_028.20140813.1800.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"a0a193da-3555-47f5-a51c-90e2c4feaffd","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-08-13T10:53Z","2014-08-13T22:14Z","2014-10-08","2014-10-23","SCBI_032.20140813.1814","SCBI_032.20140813.1814.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"e186fe99-71bf-4c24-a73f-790a645dead1","SCBI_009.mosquitoPoint.mos","D02","SCBI","SCBI_009","2014-08-13T11:17Z","2014-08-13T22:33Z","2014-10-08","2014-10-23","SCBI_009.20140813.1833","SCBI_009.20140813.1833.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"65856462-d511-447c-80b7-770249c81456","SCBI_030.mosquitoPoint.mos","D02","SCBI","SCBI_030","2014-08-13T11:45Z","2014-08-13T22:55Z","2014-10-08","2014-10-23","SCBI_030.20140813.1855","SCBI_030.20140813.1855.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"18b0d111-e0c4-4f72-9fce-09f0e408d076","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-08-13T21:30Z","2014-08-14T12:07Z","2014-10-08","2014-10-23","SCBI_020.20140814.0807","SCBI_020.20140814.0807.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"39fcd25c-8848-4da2-a136-b63239c5a397","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-08-13T22:00Z","2014-08-14T10:28Z","2014-10-08","2014-10-23","SCBI_028.20140814.0628","SCBI_028.20140814.0628.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"502e1446-16d4-457b-aa1b-a65f6b57fc86","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-08-13T22:14Z","2014-08-14T10:45Z","2014-10-08","2014-10-23","SCBI_032.20140814.0645","SCBI_032.20140814.0645.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"de9e4f7d-8f8b-4bee-846c-09b06655eec4","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-08-13T22:25Z","2014-08-14T10:45Z","2014-10-08","2014-10-23","SCBI_031.20140814.0645","SCBI_031.20140814.0645.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"ce1cb7a9-84a6-449d-8866-9b0c225791be","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-08-13T22:39Z","2014-08-14T11:11Z","2014-10-08","2014-10-23","SCBI_029.20140814.0711","SCBI_029.20140814.0711.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"0e39d9d8-7a9b-49ad-975c-556b53e31d41","SCBI_027.mosquitoPoint.mos","D02","SCBI","SCBI_027","2014-08-13T22:45Z","2014-08-14T11:20Z","2014-10-08","2014-10-23","SCBI_027.20140814.0720","SCBI_027.20140814.0720.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"4dc942de-666f-4cfa-8dc3-0a427269add5","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-08-26T21:23Z","2014-08-27T12:48Z","2014-10-08","2014-10-23","SCBI_020.20140827.0848","SCBI_020.20140827.0848.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"6ef53896-5a57-4e87-8536-315d8a635f3d","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-08-26T21:48Z","2014-08-27T11:03Z","2014-10-08","2014-10-23","SCBI_028.20140827.0703","SCBI_028.20140827.0703.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"e98a9a23-1171-49f6-b380-3617fc0acc2f","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-08-26T22:09Z","2014-08-27T11:37Z","2014-10-08","2014-10-23","SCBI_031.20140827.0737","SCBI_031.20140827.0737.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"ee0ca7a2-d292-40d3-aeb6-31e78ceb6a37","SCBI_009.mosquitoPoint.mos","D02","SCBI","SCBI_009","2014-08-26T22:16Z","2014-08-27T11:45Z","2014-10-08","2014-10-23","SCBI_009.20140827.0745","SCBI_009.20140827.0745.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"a3b7dcf8-1bc7-44b1-b51c-a396650031e2","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-08-26T22:20Z","2014-08-27T12:00Z","2014-10-08","2014-10-23","SCBI_029.20140827.0800","SCBI_029.20140827.0800.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"d25bf618-cd35-48fe-99c0-e39af3b9fbeb","SCBI_027.mosquitoPoint.mos","D02","SCBI","SCBI_027","2014-08-26T22:25Z","2014-08-27T12:04Z","2014-10-08","2014-10-23","SCBI_027.20140827.0804","SCBI_027.20140827.0804.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"962c7cf2-b9bf-4010-a142-2f93936f41b1","SCBI_030.mosquitoPoint.mos","D02","SCBI","SCBI_030","2014-08-26T22:35Z","2014-08-27T12:19Z","2014-10-08","2014-10-23","SCBI_030.20140827.0819","SCBI_030.20140827.0819.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"2818ccf9-9e32-4ff6-a2f5-cf039f8789ff","SCBI_025.mosquitoPoint.mos","D02","SCBI","SCBI_025","2014-08-26T22:42Z","2014-08-27T12:32Z","2014-10-08","2014-10-23","SCBI_025.20140827.0832","SCBI_025.20140827.0832.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"6a5d10db-e778-45ca-8c5c-47b1df59e07e","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-08-27T11:03Z","2014-08-27T21:59Z","2014-10-08","2014-10-23","SCBI_028.20140827.1759","SCBI_028.20140827.1759.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"ab594c76-9236-4dc2-9075-f46a02ff8705","SCBI_032.mosquitoPoint.mos","D02","SCBI","SCBI_032","2014-08-27T11:17Z","2014-08-27T22:11Z","2014-10-08","2014-10-23","SCBI_032.20140827.1811","SCBI_032.20140827.1811.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"48d3516c-1743-4725-8450-3d9c483476d2","SCBI_031.mosquitoPoint.mos","D02","SCBI","SCBI_031","2014-08-27T11:37Z","2014-08-27T22:24Z","2014-10-08","2014-10-23","SCBI_031.20140827.1824","SCBI_031.20140827.1824.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"e04ac78d-8479-43a8-894b-c24a0587dba9","SCBI_029.mosquitoPoint.mos","D02","SCBI","SCBI_029","2014-08-27T12:00Z","2014-08-27T22:36Z","2014-10-08","2014-10-23","SCBI_029.20140827.1836","SCBI_029.20140827.1836.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"fb051255-637e-4ffd-9b0f-3441a591e929","SCBI_020.mosquitoPoint.mos","D02","SCBI","SCBI_020","2014-08-27T12:48Z","2014-08-27T21:20Z","2014-10-08","2014-10-23","SCBI_020.20140827.1720","SCBI_020.20140827.1720.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"b8e2d721-9f0b-4ef1-a2a4-2b17a4b13ffe","SCBI_028.mosquitoPoint.mos","D02","SCBI","SCBI_028","2014-08-27T21:59Z","2014-08-28T11:10Z","2014-10-08","2014-10-23","SCBI_028.20140828.0710","SCBI_028.20140828.0710.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
