"uid","namedLocation","domainID","siteID","startCollectDate","endCollectDate","archiveID","archiveVialIDList","archivedCount","archiveMedium","archiveFacilityID","deprecatedVialID"
"4453d3c5-0251-4a29-a0ea-5a4fce581b72","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:10Z","DSNY.2014.19.CULMEL.F.A","DSNY.2014.19.CULMEL.F.A.01",65,"Frozen -80C",NA,"DSNY.2014.2.Culiseta melanura.Female"
"a32cfdba-344f-4de8-babd-5328f3bf7cc9","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:19Z","DSNY.2014.19.AEDINF.F.A","DSNY.2014.19.AEDINF.F.A.01",41,"Frozen -80C",NA,"DSNY.2014.2.Aedes infirmatus.Female|DSNY.2014.2.Culex erraticus.Female"
"cdfebb0a-23a2-45cd-9916-459ac9a933ef","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:19Z","DSNY.2014.19.CULERR.F.A","DSNY.2014.19.CULERR.F.A.01",53,"Frozen -80C",NA,"DSNY.2014.2.Culex erraticus.Female"
"01e77d5d-2556-48ec-9094-b8931e5fee88","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:19Z","DSNY.2014.19.AEDSPP.F.A","DSNY.2014.19.AEDSPP.F.A.01",138,"Frozen -80C",NA,"DSNY.2014.2.Aedes spp.Female"
"0c966bf8-77b1-4b2c-95e0-42c5d2bafae8","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.CULNIG.F.A","DSNY.2014.19.CULNIG.F.A.02|DSNY.2014.19.CULNIG.F.A.01",1603,"Frozen -80C",NA,"DSNY.2014.2.Culex nigripalpus.Female"
"ec00e77f-c9ff-49d5-8336-4198c05068a1","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.PSOCIL.F.A","DSNY.2014.19.PSOCIL.F.A.01",132,"Frozen -80C",NA,"DSNY.2014.2.Psorophora ciliata.Female"
"191904e7-21cb-4f3e-a0bd-4b5c5bff365c","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.COQPER.F.A","DSNY.2014.19.COQPER.F.A.02|DSNY.2014.19.COQPER.F.A.01",1919,"Frozen -80C",NA,"DSNY.2014.2.Coquillettidia perturbans.Female"
"75df2c1c-6ef5-4981-b756-4841cb74f497","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.PSOCOL.F.A","DSNY.2014.19.PSOCOL.F.A.01",841,"Frozen -80C",NA,"DSNY.2014.2.Psorophora columbiae.Female"
"9b41deac-8e9f-4ee0-b59f-fb0cc34ebfa6","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.CULSAL.F.A","DSNY.2014.19.CULSAL.F.A.01",560,"Frozen -80C",NA,"DSNY.2014.2.Culex salinarius.Female"
"c3892ae3-dd39-42ae-aeae-202341d8791e","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.MANTIT.F.A","DSNY.2014.19.MANTIT.F.A.01",163,"Frozen -80C",NA,"DSNY.2014.2.Mansonia titillans.Female"
"ab464d8e-3643-427b-b051-de9f5c7d2a83","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.ANOSPP1.F.A","DSNY.2014.19.ANOSPP1.F.A.01",356,"Frozen -80C",NA,"DSNY.2014.2.Anopheles spp.Female"
"d163537a-290a-4ed8-b6de-a8364a986ead","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.ANOCRU.F.A","DSNY.2014.19.ANOCRU.F.A.01",254,"Frozen -80C",NA,"DSNY.2014.2.Anopheles crucians.Female"
"3aa3c0df-08fb-4402-9cdd-7f4728908734","DSNY","D03","DSNY","2014-05-13T22:40Z","2014-05-15T15:44Z","DSNY.2014.19.CULSPP3.F.A","DSNY.2014.19.CULSPP3.F.A.01",271,"Frozen -80C",NA,"DSNY.2014.2.Culex spp.Female"
"6d48160e-384e-4f2f-9d45-db9ce2438bcf","DSNY","D03","DSNY","2014-05-13T23:04Z","2014-05-15T15:19Z","DSNY.2014.19.AEDATL.F.A","DSNY.2014.19.AEDATL.F.A.01",21,"Frozen -80C",NA,"DSNY.2014.2.Aedes atlanticus.Female"
"f6406cf4-1658-49f8-98e6-95eec6d82d3a","DSNY_080.mosquitoPoint.mos","D03","DSNY","2014-05-13T23:09Z","2014-05-14T13:52Z","DSNY.2014.19.COQPER.M.A","DSNY.2014.19.COQPER.M.A.01",1,"Frozen -80C",NA,"DSNY.2014.2.Coquillettidia perturbans.Male"
"122dddb6-2704-4108-a282-1a66537ab66c","DSNY","D03","DSNY","2014-05-13T23:25Z","2014-05-15T14:36Z","DSNY.2014.19.AEDVEX.F.A","DSNY.2014.19.AEDVEX.F.A.01",2,"Frozen -80C",NA,"DSNY.2014.2.Aedes vexans.Female"
"ba7836e3-e4d5-479d-8ac7-e0066ffdd26c","DSNY","D03","DSNY","2014-05-13T23:25Z","2014-05-15T14:49Z","DSNY.2014.19.AEDMIT.F.A","DSNY.2014.19.AEDMIT.F.A.01",11,"Frozen -80C",NA,"DSNY.2014.2.Aedes mitchellae.Female"
"91f29890-3a1f-4ec0-bdb7-77291196a480","DSNY_079.mosquitoPoint.mos","D03","DSNY","2014-05-14T21:30Z","2014-05-15T14:38Z","DSNY.2014.19.CULCOR.F.A","DSNY.2014.19.CULCOR.F.A.01",1,"Frozen -80C",NA,"DSNY.2014.2.Culex coronator.Female"
"fd08d428-94d6-4b1c-babe-40550a7b2b28","DSNY","D03","DSNY","2014-05-14T21:45Z","2014-05-15T15:19Z","DSNY.2014.19.ANOQUA.F.A","DSNY.2014.19.ANOQUA.F.A.01",4,"Frozen -80C",NA,"DSNY.2014.2.Anopheles quadrimaculatus.Female"
"afee80ce-ad84-4dbd-a061-984c30464d94","DSNY_081.mosquitoPoint.mos","D03","DSNY","2014-05-14T23:00Z","2014-05-15T14:36Z","DSNY.2014.19.MANDYA.F.A","DSNY.2014.19.MANDYA.F.A.01",1,"Frozen -80C",NA,"DSNY.2014.2.Mansonia dyari.Female"
"5e83181c-794a-43d0-83b8-e14b12f5024d","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:06Z","DSNY.2014.23.CULMEL.F.A","DSNY.2014.23.CULMEL.F.A.01",103,"Frozen -80C",NA,"DSNY.2014.3.Culiseta melanura.Female"
"011bfe06-34b1-4722-a910-f4f2ea47a060","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.CULERR.F.A","DSNY.2014.23.CULERR.F.A.01",134,"Frozen -80C",NA,"DSNY.2014.3.Culex erraticus.Female"
"d77a3415-2149-4717-ac49-b77322fd32a0","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.CULNIG.F.A","DSNY.2014.23.CULNIG.F.A.01",605,"Frozen -80C",NA,"DSNY.2014.3.Culex nigripalpus.Female"
"dd334e1c-c855-4adf-8e5e-251589f7fbd8","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.COQPER.F.A","DSNY.2014.23.COQPER.F.A.02|DSNY.2014.23.COQPER.F.A.01",1915,"Frozen -80C",NA,"DSNY.2014.3.Coquillettidia perturbans.Female"
"a9f66cdf-19ec-452f-8c28-4ce71b51b524","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.PSOCIL.F.A","DSNY.2014.23.PSOCIL.F.A.01",8,"Frozen -80C",NA,"DSNY.2014.3.Psorophora ciliata.Female"
"9005f6f5-26e0-4daf-9e14-c238b7b84e86","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.ANOSPP1.F.A","DSNY.2014.23.ANOSPP1.F.A.02|DSNY.2014.23.ANOSPP1.F.A.01",1237,"Frozen -80C",NA,"DSNY.2014.3.Anopheles spp.Female"
"3ce856ef-3ffc-4569-a282-42e639fe7be6","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.PSOCOL.F.A","DSNY.2014.23.PSOCOL.F.A.01",409,"Frozen -80C",NA,"DSNY.2014.3.Psorophora columbiae.Female"
"a0648565-24a9-4983-8af6-cb3f01823beb","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.CULSAL.F.A","DSNY.2014.23.CULSAL.F.A.01",250,"Frozen -80C",NA,"DSNY.2014.3.Culex salinarius.Female"
"b3db95b2-3d1b-46da-9986-ab245edce584","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.MANTIT.F.A","DSNY.2014.23.MANTIT.F.A.01",225,"Frozen -80C",NA,"DSNY.2014.3.Mansonia titillans.Female"
"99898249-7659-450a-8d1f-c17a70129726","DSNY","D03","DSNY","2014-06-10T23:15Z","2014-06-12T13:13Z","DSNY.2014.23.CULSPP3.F.A","DSNY.2014.23.CULSPP3.F.A.01",592,"Frozen -80C",NA,"DSNY.2014.3.Culex spp.Female"
"bf25220b-0fab-4e04-b440-75252260abbe","DSNY","D03","DSNY","2014-06-10T23:25Z","2014-06-12T13:13Z","DSNY.2014.23.AEDMIT.F.A","DSNY.2014.23.AEDMIT.F.A.01",19,"Frozen -80C",NA,"DSNY.2014.3.Aedes mitchellae.Female"
"94c897d7-2fa7-49b6-8c63-e16bf20b57b1","DSNY_075.mosquitoPoint.mos","D03","DSNY","2014-06-10T23:46Z","2014-06-12T12:00Z","DSNY.2014.23.ANOQUA.F.A","DSNY.2014.23.ANOQUA.F.A.01",3,"Frozen -80C",NA,"DSNY.2014.3.Anopheles quadrimaculatus.Female"
"2fd6ee0c-980e-4872-ba7e-8afc6aec3baf","DSNY","D03","DSNY","2014-06-10T23:46Z","2014-06-12T13:13Z","DSNY.2014.23.ANOCRU.F.A","DSNY.2014.23.ANOCRU.F.A.01",356,"Frozen -80C",NA,"DSNY.2014.3.Anopheles crucians.Female"
"1893512a-ccb4-4287-bdea-2ba987558024","DSNY","D03","DSNY","2014-06-10T23:47Z","2014-06-12T13:06Z","DSNY.2014.23.AEDSPP.F.A","DSNY.2014.23.AEDSPP.F.A.01",45,"Frozen -80C",NA,"DSNY.2014.3.Aedes spp.Female"
"342624d0-ce04-462e-a7c1-70c876bbbd1e","DSNY","D03","DSNY","2014-06-11T00:04Z","2014-06-12T12:29Z","DSNY.2014.23.AEDATL.F.A","DSNY.2014.23.AEDATL.F.A.01",2,"Frozen -80C",NA,"DSNY.2014.3.Aedes atlanticus.Female"
"c3536bce-b766-49a1-b24d-55fe08aa395e","DSNY","D03","DSNY","2014-06-11T00:12Z","2014-06-12T12:33Z","DSNY.2014.23.AEDINF.F.A","DSNY.2014.23.AEDINF.F.A.01",7,"Frozen -80C",NA,"DSNY.2014.3.Aedes infirmatus.Female"
"e7c4ec1e-e689-4777-924a-a7a64227b007","DSNY","D03","DSNY","2014-06-11T21:25Z","2014-06-12T12:33Z","DSNY.2014.23.COQPER.M.A","DSNY.2014.23.COQPER.M.A.01",2,"Frozen -80C",NA,"DSNY.2014.3.Coquillettidia perturbans.Male"
"b6fe104b-9ae4-4252-8dd7-69c95f06b339","DSNY_076.mosquitoPoint.mos","D03","DSNY","2014-06-11T22:05Z","2014-06-12T13:13Z","DSNY.2014.23.PSOSPP.F.A","DSNY.2014.23.PSOSPP.F.A.01",1,"Frozen -80C",NA,"DSNY.2014.3.Psorophora spp.Female"
"8f521c31-6973-47dd-8b4b-64a385fe18e3","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:20Z","DSNY.2014.27.PSOCIL.F.A","DSNY.2014.27.PSOCIL.F.A.01",18,"Frozen -80C",NA,"DSNY.2014.4.Psorophora ciliata.Female"
"a902bbaf-8993-4992-98e5-6c62c61e9710","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.AEDATL.F.A","DSNY.2014.27.AEDATL.F.A.01",55,"Frozen -80C",NA,"DSNY.2014.4.Aedes atlanticus.Female"
"33bc0bf3-e7b0-40fb-b8d7-d9ba1813dd38","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.CULSPP3.F.A","DSNY.2014.27.CULSPP3.F.A.01",444,"Frozen -80C",NA,"DSNY.2014.4.Culex spp.Female"
"e2df8074-33b0-4568-85ba-585113fa3911","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.MANTIT.F.A","DSNY.2014.27.MANTIT.F.A.01",64,"Frozen -80C",NA,"DSNY.2014.4.Mansonia titillans.Female"
"cb768bdb-beb8-44c9-a5c1-93ed34744d2b","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.CULMEL.F.A","DSNY.2014.27.CULMEL.F.A.01",47,"Frozen -80C",NA,"DSNY.2014.4.Culiseta melanura.Female"
"07956c97-f8e7-4a16-8b16-0ea6dfd99368","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.COQPER.F.A","DSNY.2014.27.COQPER.F.A.01",227,"Frozen -80C",NA,"DSNY.2014.4.Coquillettidia perturbans.Female"
"7d2d5a6c-8767-497b-9b5e-5ffad4480a4b","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.ANOSPP1.F.A","DSNY.2014.27.ANOSPP1.F.A.01",391,"Frozen -80C",NA,"DSNY.2014.4.Anopheles spp.Female"
"6b13a62b-e717-4a41-84a9-241de6295762","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.CULNIG.F.A","DSNY.2014.27.CULNIG.F.A.02|DSNY.2014.27.CULNIG.F.A.01",2329,"Frozen -80C",NA,"DSNY.2014.4.Culex nigripalpus.Female"
"9a797106-bdca-4960-9691-0fef93e2e4a3","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.ANOCRU.F.A","DSNY.2014.27.ANOCRU.F.A.01",259,"Frozen -80C",NA,"DSNY.2014.4.Anopheles crucians.Female"
"94d200ae-49c4-4f79-941d-2ee538b14858","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.PSOCOL.F.A","DSNY.2014.27.PSOCOL.F.A.02|DSNY.2014.27.PSOCOL.F.A.01",1857,"Frozen -80C",NA,"DSNY.2014.4.Psorophora columbiae.Female"
"c780897f-ed73-4ce8-9208-e08d5992e272","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.AEDSPP.F.A","DSNY.2014.27.AEDSPP.F.A.01",189,"Frozen -80C",NA,"DSNY.2014.4.Aedes spp.Female"
"bc0ef87d-f4f3-4c4c-8964-6cc51c85ab80","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.CULERR.F.A","DSNY.2014.27.CULERR.F.A.01",76,"Frozen -80C",NA,"DSNY.2014.4.Culex erraticus.Female"
"e43b7c90-137c-4f6c-9100-a2827fab901b","DSNY","D03","DSNY","2014-07-08T21:45Z","2014-07-10T14:28Z","DSNY.2014.27.CULSAL.F.A","DSNY.2014.27.CULSAL.F.A.01",64,"Frozen -80C",NA,"DSNY.2014.4.Culex salinarius.Female"
"954dccfb-da8f-4a15-8f05-6d33ba632563","DSNY","D03","DSNY","2014-07-08T21:52Z","2014-07-10T12:50Z","DSNY.2014.27.AEDMIT.F.A","DSNY.2014.27.AEDMIT.F.A.01",5,"Frozen -80C",NA,"DSNY.2014.4.Aedes mitchellae.Female"
"48fcbeae-8046-4573-b1e1-23fcd42113ab","DSNY_083.mosquitoPoint.mos","D03","DSNY","2014-07-08T22:39Z","2014-07-10T14:12Z","DSNY.2014.27.COQPER.M.A","DSNY.2014.27.COQPER.M.A.01",2,"Frozen -80C",NA,"DSNY.2014.4.Coquillettidia perturbans.Male"
"b4a0acc0-b464-4fc9-a6d1-06f6964ab988","DSNY_077.mosquitoPoint.mos","D03","DSNY","2014-07-08T22:58Z","2014-07-10T14:28Z","DSNY.2014.27.AEDTRI1.F.A","DSNY.2014.27.AEDTRI1.F.A.01",4,"Frozen -80C",NA,"DSNY.2014.4.Aedes triseriatus.Female"
"81851cf5-6dfb-422c-8ae2-d1e09f25045e","DSNY_078.mosquitoPoint.mos","D03","DSNY","2014-07-09T21:19Z","2014-07-10T12:57Z","DSNY.2014.27.CULCOR.F.A","DSNY.2014.27.CULCOR.F.A.01",1,"Frozen -80C",NA,"DSNY.2014.4.Culex coronator.Female"
"e7e353e6-09d5-44b8-9f50-a1d3f5c945f3","DSNY_083.mosquitoPoint.mos","D03","DSNY","2014-07-09T21:40Z","2014-07-10T14:12Z","DSNY.2014.27.PSOCOL.M.A","DSNY.2014.27.PSOCOL.M.A.01",1,"Frozen -80C",NA,"DSNY.2014.4.Psorophora columbiae.Male"
"ebd7de10-7401-487e-b181-d28c92516454","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:03Z","DSNY.2014.31.AEDATL.F.A","DSNY.2014.31.AEDATL.F.A.01",50,"Frozen -80C",NA,"DSNY.2014.5.Aedes atlanticus.Female"
"fb38b694-73df-496a-84ee-8a7a806fb9e2","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:09Z","DSNY.2014.31.AEDSPP.F.A","DSNY.2014.31.AEDSPP.F.A.01",102,"Frozen -80C",NA,"DSNY.2014.5.Aedes spp.Female"
"32b45459-fe6d-4053-bf16-fa271fdbf497","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.CULMEL.F.A","DSNY.2014.31.CULMEL.F.A.01",43,"Frozen -80C",NA,"DSNY.2014.5.Culiseta melanura.Female"
"03a97e76-368d-4557-88ae-d02d4645714f","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.CULNIG.F.A","DSNY.2014.31.CULNIG.F.A.02|DSNY.2014.31.CULNIG.F.A.01",2379,"Frozen -80C",NA,"DSNY.2014.5.Culex nigripalpus.Female"
"0b910cc8-b4cf-40a9-bd69-fcd39ffb5c31","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.ANOCRU.F.A","DSNY.2014.31.ANOCRU.F.A.01",353,"Frozen -80C",NA,"DSNY.2014.5.Anopheles crucians.Female"
"a46367fc-f5a5-4f9e-b24b-2752b6a2299b","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.ANOSPP1.F.A","DSNY.2014.31.ANOSPP1.F.A.01",405,"Frozen -80C",NA,"DSNY.2014.5.Anopheles spp.Female"
"cf110d13-fac2-4b71-be0d-4ca8b8a6189b","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.CULERR.F.A","DSNY.2014.31.CULERR.F.A.01",340,"Frozen -80C",NA,"DSNY.2014.5.Culex erraticus.Female"
"9a59e875-38c6-4440-b42d-3a14bc625b63","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.COQPER.F.A","DSNY.2014.31.COQPER.F.A.01",659,"Frozen -80C",NA,"DSNY.2014.5.Coquillettidia perturbans.Female"
"f695c6a4-0b0a-49af-861f-2ba836221484","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.MANTIT.F.A","DSNY.2014.31.MANTIT.F.A.01",276,"Frozen -80C",NA,"DSNY.2014.5.Culiseta melanura.Female|DSNY.2014.5.Mansonia titillans.Female"
"617453d0-677c-45ff-96f2-364fe799d1ea","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.PSOCIL.F.A","DSNY.2014.31.PSOCIL.F.A.01",24,"Frozen -80C",NA,"DSNY.2014.5.Mansonia titillans.Female|DSNY.2014.5.Psorophora ciliata.Female"
"8ad3d788-b194-4810-97f3-71a80172ce09","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.PSOCOL.F.A","DSNY.2014.31.PSOCOL.F.A.01|DSNY.2014.31.PSOCOL.F.A.02",1087,"Frozen -80C",NA,"DSNY.2014.5.Psorophora columbiae.Female"
"021d3770-c6fa-47f5-9337-d2f80f12815b","DSNY","D03","DSNY","2014-08-05T21:00Z","2014-08-07T13:32Z","DSNY.2014.31.CULSPP3.F.A","DSNY.2014.31.CULSPP3.F.A.01",225,"Frozen -80C",NA,"DSNY.2014.5.Culex spp.Female"
"ca1a873d-2f65-458c-8671-1748c4def041","DSNY","D03","DSNY","2014-08-05T21:06Z","2014-08-07T12:39Z","DSNY.2014.31.AEDMIT.F.A","DSNY.2014.31.AEDMIT.F.A.01",9,"Frozen -80C",NA,"DSNY.2014.5.Aedes mitchellae.Female"
"11b6915b-eaed-43db-a0f2-752b5e4a9fba","DSNY","D03","DSNY","2014-08-05T21:06Z","2014-08-07T13:31Z","DSNY.2014.31.CULSAL.F.A","DSNY.2014.31.CULSAL.F.A.01",49,"Frozen -80C",NA,"DSNY.2014.5.Culex salinarius.Female"
"7e8edbb9-d557-4d0e-b38e-7bba5d6d1d61","DSNY_077.mosquitoPoint.mos","D03","DSNY","2014-08-05T21:14Z","2014-08-06T13:03Z","DSNY.2014.31.AEDTRI1.F.A","DSNY.2014.31.AEDTRI1.F.A.01",2,"Frozen -80C",NA,"DSNY.2014.5.Aedes triseriatus.Female"
"dab1d412-0bb0-4ac8-a930-ed3aa0a8ebe4","DSNY","D03","DSNY","2014-08-05T21:14Z","2014-08-07T13:09Z","DSNY.2014.31.AEDINF.F.A","DSNY.2014.31.AEDINF.F.A.01",3,"Frozen -80C",NA,"DSNY.2014.5.Aedes infirmatus.Female"
"08ac6277-2965-4d12-b33b-166506b71970","DSNY_084.mosquitoPoint.mos","D03","DSNY","2014-08-05T22:33Z","2014-08-06T14:58Z","DSNY.2014.31.AEDVEX.F.A","DSNY.2014.31.AEDVEX.F.A.01",1,"Frozen -80C",NA,"DSNY.2014.5.Aedes vexans.Female"
"f308bf50-fb42-47c8-854f-a96dfe8133d6","DSNY_079.mosquitoPoint.mos","D03","DSNY","2014-08-06T20:47Z","2014-08-07T12:39Z","DSNY.2014.31.CULSPP3.M.A","DSNY.2014.31.CULSPP3.M.A.01",1,"Frozen -80C",NA,"DSNY.2014.5.Culex spp.Male"
"e3f6bc69-40b2-499a-a9f5-8a8d3a7f4085","DSNY","D03","DSNY","2014-08-06T20:51Z","2014-08-07T13:31Z","DSNY.2014.31.COQPER.M.A","DSNY.2014.31.COQPER.M.A.01",2,"Frozen -80C",NA,"DSNY.2014.5.Coquillettidia perturbans.Male"
"4cab214c-7c24-48cc-81d0-dbc9c0841169","DSNY","D03","DSNY","2014-08-06T20:56Z","2014-08-07T13:31Z","DSNY.2014.31.ANOQUA.F.A","DSNY.2014.31.ANOQUA.F.A.01",10,"Frozen -80C",NA,"DSNY.2014.5.Anopheles quadrimaculatus.Female"
"9bcd8901-6ab5-4bfb-9fad-b66fab835303","DSNY_075.mosquitoPoint.mos","D03","DSNY","2014-08-06T21:17Z","2014-08-07T13:19Z","DSNY.2014.31.CULSPP.F.A","DSNY.2014.31.CULSPP.F.A.01",191,"Frozen -80C",NA,"DSNY.2014.5.Culicidae spp.Female"
"752f2ae3-da1d-4110-9975-32b6c8846376","DSNY_082.mosquitoPoint.mos","D03","DSNY","2014-08-06T21:23Z","2014-08-07T13:03Z","DSNY.2014.31.AEDCAN.F.A","DSNY.2014.31.AEDCAN.F.A.01",2,"Frozen -80C",NA,"DSNY.2014.5.Aedes canadensis mathesoni.Female"
"171fcf1a-1d6c-4a91-bae5-d06a5dcacd1e","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T12:44Z","DSNY.2014.35.ANOQUA.F.A","DSNY.2014.35.ANOQUA.F.A.01",5,"Frozen -80C",NA,"DSNY.2014.6.Anopheles quadrimaculatus.Female"
"2b3e819b-d8ef-41da-b38d-d9db57b0edd9","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T12:54Z","DSNY.2014.35.CULSPP3.F.A","DSNY.2014.35.CULSPP3.F.A.01",37,"Frozen -80C",NA,"DSNY.2014.6.Culex spp.Female"
"d1dc1e2c-1068-4b59-8ca9-356d0d85b0a8","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:05Z","DSNY.2014.35.AEDMIT.F.A","DSNY.2014.35.AEDMIT.F.A.01",7,"Frozen -80C",NA,"DSNY.2014.6.Aedes mitchellae.Female"
"4b9e761c-e4e9-4ce7-b05a-6c2f76692420","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:05Z","DSNY.2014.35.CULSAL.F.A","DSNY.2014.35.CULSAL.F.A.01",9,"Frozen -80C",NA,"DSNY.2014.6.Culex salinarius.Female"
"da83c106-be1e-49ad-b240-b71058502523","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:05Z","DSNY.2014.35.COQPER.M.A","DSNY.2014.35.COQPER.M.A.01",19,"Frozen -80C",NA,"DSNY.2014.6.Coquillettidia perturbans.Male"
"931067ea-2e74-4554-a33f-e6eb679bcbba","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:05Z","DSNY.2014.35.PSOCOL.F.A","DSNY.2014.35.PSOCOL.F.A.01",361,"Frozen -80C",NA,"DSNY.2014.6.Psorophora columbiae.Female"
"7cf1302b-5c66-4e06-9790-fef5207ab2a3","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:06Z","DSNY.2014.35.CULMEL.F.A","DSNY.2014.35.CULMEL.F.A.01",51,"Frozen -80C",NA,"DSNY.2014.6.Culiseta melanura.Female"
"f38f36c6-dd36-4081-93bc-5e48b251dfd1","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:06Z","DSNY.2014.35.AEDSPP.F.A","DSNY.2014.35.AEDSPP.F.A.01",26,"Frozen -80C",NA,"DSNY.2014.6.Aedes spp.Female"
"17c71de9-c218-40a6-901d-5dc17a6f5a52","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:06Z","DSNY.2014.35.CULERR.F.A","DSNY.2014.35.CULERR.F.A.01",403,"Frozen -80C",NA,"DSNY.2014.6.Culex erraticus.Female"
"22b00fb4-bbb6-4682-89cf-6705e15f7bc9","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:06Z","DSNY.2014.35.ANOCRU.F.A","DSNY.2014.35.ANOCRU.F.A.01",483,"Frozen -80C",NA,"DSNY.2014.6.Anopheles crucians.Female"
"fde208c1-a380-4953-b13a-3b7442de9f61","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:06Z","DSNY.2014.35.COQPER.F.A","DSNY.2014.35.COQPER.F.A.01|DSNY.2014.35.COQPER.F.A.02",2088,"Frozen -80C",NA,"DSNY.2014.6.Coquillettidia perturbans.Female"
"81e96602-06ca-4d12-9e73-bd708ab2a71e","DSNY","D03","DSNY","2014-09-02T23:10Z","2014-09-04T13:06Z","DSNY.2014.35.ANOSPP1.F.A","DSNY.2014.35.ANOSPP1.F.A.01",424,"Frozen -80C",NA,"DSNY.2014.6.Anopheles spp.Female"
